id_reference,type_reference,designation,programme,code_filiere,coeff_avion,longueur_piece_brut_mm,largeur_piece_brut_mm,epaisseur_brut_mm,debit_mm2,magasin,date_reception_OMP,date_besoin_client,date_transmission_proc,livrable,constituant,famille_code_filiere,norm_mat_inge,norm_mat_fab,indice_manufacturing,codes_protections,avion_impacte_pp,complexite_piece_pp,priorite_pp,indice_client_pp,classe_piece_ref_pp,procedes_speciaux_ind,cms_mat_pp,fournisseur_cmde,supplier_cmde,rang_appro,indice_client,factory,usine,priorite,type_cycle,date_emission_commande,quantite_commande,cycle_negocie,advancement_percentage_tooling,date_prev_livraison_outillage,date_reelle_livraison_outillage,advancement_percentage_program,date_prev_livraison_prog,date_reelle_livraison_prog,advancement_percentage_industrialization,date_prev_livraison_indus,date_reelle_livraison_indus,type_lot,date_prev_fin_usinage,date_reelle_fin_usinage,lieu_TS,date_prev_fin_TS,date_reelle_fin_TS,date_prev_reception_QI_fournisseur,date_reelle_reception_QI_fournisseur,lieu_equipement,date_prev_fin_equipement,date_reelle_fin_equipement,date_expedition,quantite_expediee,date_livraison_contractuelle,date_livraison_previsionnelle_S,date_reception_effective,quantite_receptionnee,ecart_commande,date_livraison_contractuelle_initiale,date_liberation,etat_reference,etat_reference,date_creation_nomenclature_appro,date_reception_matiere_fournisseur,date_liberation_previsionelle,quantite_liberee,supplier_achat,fournisseur_achat,indice_client,autonomie_matiere,autonomie_quincaillerie,quantite_FAI,type_cycle,cycle_fil_rouge_1ere_commande,cycle_fil_rouge_recommande,NRC_fil_rouge_total,RC_fil_rouge,cycle_standard_1ere_commande,cycle_standard_recommande,NRC_standard_total,RC_standard,devise,date_affectation,lag_time
15080,PE,"FRAME FS379 38 58, FWD LWR PANEL, LAT",programme_2,code_filiere_2,1,NA,NA,1.422399998,NA,magasin_14,2013-11-07,2014-02-17,2014-04-04,FALSE,FALSE,famille_code_filiere_1,AMS-QQ-A-250/4,AMS-QQ-A-250/4,D.1,NA,P2_MSN1,Medium,P0,B,2,-,B0QQA2504A0-02,fournisseur_11,supplier_11,1,B00,factory_2,usine_2,NA,Speedshop,2014-05-14,6,53,1,2014-03-17,2014-03-03,1,2014-02-20,2014-02-12,1,NA,2014-04-07,Lot3_Released,2014-04-17,2014-04-16,AEROLIA,2014-05-01,NA,NA,NA,NA,NA,NA,NA,NA,2014-06-23,2014-05-16,2014-05-15,1,5,2014-06-23,2014-05-20,Stock Available,Stock disponible,NA,NA,NA,NA,supplier_11,fournisseur_11,B00,FALSE,FALSE,6,Speedshop,53,53,0.256066908,0.010584914,106,106,0.170711272,0.005688967,devise_2,2014-01-02,-92
15080,PE,"FRAME FS379 38 58, FWD LWR PANEL, LAT",programme_2,code_filiere_2,1,NA,NA,1.422399998,NA,magasin_14,2013-11-07,2014-02-17,2014-04-04,FALSE,FALSE,famille_code_filiere_1,AMS-QQ-A-250/4,AMS-QQ-A-250/4,D.1,NA,P2_MSN1,Medium,P0,B,2,-,B0QQA2504A0-02,fournisseur_11,supplier_11,3,B00,factory_2,usine_2,NA,Speedshop,2014-06-24,4,53,1,2014-03-17,2014-03-03,1,2014-02-20,2014-02-12,1,NA,2014-04-07,Lot3_Released,2014-08-18,2014-07-03,HYDE,2014-09-01,NA,NA,NA,NA,NA,NA,NA,4,2014-09-04,2014-09-18,2014-09-08,1,3,2014-06-23,2014-09-08,Stock Available,Stock disponible,NA,NA,NA,NA,supplier_11,fournisseur_11,B00,FALSE,FALSE,6,Speedshop,53,53,0.256066908,0.010584914,106,106,0.170711272,0.005688967,devise_2,2014-01-02,-203
15080,PE,"FRAME FS379 38 58, FWD LWR PANEL, LAT",programme_2,code_filiere_2,1,NA,NA,1.422399998,NA,magasin_14,2013-11-07,2014-02-17,2014-04-04,FALSE,FALSE,famille_code_filiere_1,AMS-QQ-A-250/4,AMS-QQ-A-250/4,D.1,NA,P2_MSN1,Medium,P0,B,2,-,B0QQA2504A0-02,fournisseur_11,supplier_11,2,B00,factory_2,usine_2,NA,Speedshop,2014-05-26,5,53,1,2014-03-17,2014-03-03,1,2014-02-20,2014-02-12,1,NA,2014-04-07,Lot3_Released,2014-06-24,NA,AEROLIA,2014-07-04,2014-07-02,NA,NA,NA,NA,NA,2014-07-04,1,2014-06-30,2014-07-08,2014-07-07,1,4,2014-06-23,2014-07-11,Stock Available,Stock disponible,NA,NA,NA,NA,supplier_11,fournisseur_11,B00,FALSE,FALSE,6,Speedshop,53,53,0.256066908,0.010584914,106,106,0.170711272,0.005688967,devise_2,2014-01-02,-144
15081,PE,"FRAME FS379 38 58, FWD LWR PANEL, LAT",programme_2,code_filiere_2,1,NA,NA,1.422399998,NA,magasin_14,2013-11-07,2014-02-17,2014-04-04,FALSE,FALSE,famille_code_filiere_1,AMS-QQ-A-250/4,AMS-QQ-A-250/4,C.3,NA,P2_MSN1,Medium,P0,B,2,-,B0QQA2504A0-02,fournisseur_11,supplier_11,3,B00,factory_2,usine_2,NA,Speedshop,2014-06-24,4,53,1,2014-03-17,2014-02-28,1,2014-02-20,2014-02-12,1,NA,2014-04-07,Lot3_Released,2014-08-18,2014-08-22,HYDE,2014-09-01,NA,NA,NA,NA,NA,NA,NA,1,2014-09-04,2014-09-18,2014-09-08,1,3,2014-06-23,2014-09-08,Stock Available,Stock disponible,NA,NA,NA,NA,supplier_11,fournisseur_11,B00,FALSE,FALSE,6,Speedshop,53,53,0.256066908,0.010584914,106,106,0.170711272,0.005688967,devise_2,2014-01-02,-203
15081,PE,"FRAME FS379 38 58, FWD LWR PANEL, LAT",programme_2,code_filiere_2,1,NA,NA,1.422399998,NA,magasin_14,2013-11-07,2014-02-17,2014-04-04,FALSE,FALSE,famille_code_filiere_1,AMS-QQ-A-250/4,AMS-QQ-A-250/4,C.3,NA,P2_MSN1,Medium,P0,B,2,-,B0QQA2504A0-02,fournisseur_11,supplier_11,1,B00,factory_2,usine_2,NA,Speedshop,2014-05-14,6,53,1,2014-03-17,2014-02-28,1,2014-02-20,2014-02-12,1,NA,2014-04-07,Lot3_Released,2014-04-17,2014-04-16,AEROLIA,2014-05-01,NA,NA,NA,NA,NA,NA,NA,NA,2014-06-23,2014-05-16,2014-05-15,1,5,2014-06-23,2014-05-20,Stock Available,Stock disponible,NA,NA,NA,NA,supplier_11,fournisseur_11,B00,FALSE,FALSE,6,Speedshop,53,53,0.256066908,0.010584914,106,106,0.170711272,0.005688967,devise_2,2014-01-02,-92
15081,PE,"FRAME FS379 38 58, FWD LWR PANEL, LAT",programme_2,code_filiere_2,1,NA,NA,1.422399998,NA,magasin_14,2013-11-07,2014-02-17,2014-04-04,FALSE,FALSE,famille_code_filiere_1,AMS-QQ-A-250/4,AMS-QQ-A-250/4,C.3,NA,P2_MSN1,Medium,P0,B,2,-,B0QQA2504A0-02,fournisseur_11,supplier_11,4,B00,factory_2,usine_2,NA,Speedshop,2014-06-24,3,53,1,2014-03-17,2014-02-28,1,2014-02-20,2014-02-12,1,NA,2014-04-07,Lot3_Released,2014-08-18,2014-08-22,HYDE,2014-09-01,2014-09-15,NA,NA,NA,NA,NA,2014-10-09,1,2014-09-04,2014-10-10,2014-10-10,1,2,2014-06-23,2014-10-10,Stock Available,Stock disponible,NA,NA,NA,NA,supplier_11,fournisseur_11,B00,FALSE,FALSE,6,Speedshop,53,53,0.256066908,0.010584914,106,106,0.170711272,0.005688967,devise_2,2014-01-02,-235
15081,PE,"FRAME FS379 38 58, FWD LWR PANEL, LAT",programme_2,code_filiere_2,1,NA,NA,1.422399998,NA,magasin_14,2013-11-07,2014-02-17,2014-04-04,FALSE,FALSE,famille_code_filiere_1,AMS-QQ-A-250/4,AMS-QQ-A-250/4,C.3,NA,P2_MSN1,Medium,P0,B,2,-,B0QQA2504A0-02,fournisseur_11,supplier_11,5,B00,factory_2,usine_2,NA,Speedshop,2014-06-24,2,53,1,2014-03-17,2014-02-28,1,2014-02-20,2014-02-12,1,NA,2014-04-07,Lot3_Released,2014-08-18,2014-08-22,HYDE,NA,NA,NA,NA,NA,NA,NA,2014-11-06,2,2014-10-31,2014-11-07,2014-11-13,2,0,2014-06-23,2014-11-17,Stock Available,Stock disponible,NA,NA,NA,NA,supplier_11,fournisseur_11,B00,FALSE,FALSE,6,Speedshop,53,53,0.256066908,0.010584914,106,106,0.170711272,0.005688967,devise_2,2014-01-02,-273
15082,PE,FRAME FS401 TO FS417,programme_2,code_filiere_6,2,NA,NA,38.09999847,NA,magasin_14,2014-04-02,2013-12-12,2014-04-02,FALSE,FALSE,famille_code_filiere_4,BAMS516-003,BAMS516-003,B.4,NA,P2_MSN1,Medium,P0,B,2,-,B0BAMS516003K4-02,fournisseur_12,supplier_12,1,B00,factory_2,usine_2,NA,Speedshop,2014-05-27,1,55,100,2014-01-14,2014-01-14,100,2014-01-09,2014-01-09,100,2014-01-14,2014-01-31,Lot3_Released,2014-05-26,2014-06-18,NMF EUROPA,NA,NA,NA,NA,NA,NA,NA,2014-07-30,1,2014-07-02,2014-08-01,2014-07-31,1,0,2014-07-02,2014-08-05,Stock Available,Stock disponible,NA,2014-02-05,2014-08-05,NA,supplier_12,fournisseur_12,B00,FALSE,FALSE,6,Speedshop,55,30,0.084540425,0.054088392,110,60,0.084540425,0.011803051,devise_2,2014-05-19,-236
15084,PE,ANGLE,programme_2,code_filiere_10,11,NA,NA,1.600200057,NA,magasin_13,2013-12-17,2014-02-04,2013-12-19,FALSE,FALSE,famille_code_filiere_1,AMS-QQ-A-250/4,AMS-QQ-A-250/4,A.3,NA,P2_MSN1,Medium,P0,B,2,144-005,B0QQA2504A0-03,fournisseur_11,supplier_11,1,B00,factory_2,usine_2,NA,Speedshop,2014-04-11,55,36,NA,NA,NA,NA,NA,NA,1,2014-03-03,2014-03-03,Lot3_Released,2014-04-02,2014-03-12,HYDE,2014-04-16,2014-04-16,NA,NA,NA,NA,NA,2014-04-24,NA,2014-04-18,2014-04-28,2014-04-28,13,42,2014-02-24,2014-04-29,Stock Available,Stock disponible,NA,2013-12-11,NA,NA,supplier_11,fournisseur_11,B00,FALSE,FALSE,5,Speedshop,36,NA,0.019180109,8.14305e-4,72,NA,0.012786739,4.07153e-4,devise_2,2014-01-03,-84
15084,PE,ANGLE,programme_2,code_filiere_10,11,NA,NA,1.600200057,NA,magasin_13,2013-12-17,2014-02-04,2013-12-19,FALSE,FALSE,famille_code_filiere_1,AMS-QQ-A-250/4,AMS-QQ-A-250/4,A.3,NA,P2_MSN1,Medium,P0,B,2,144-005,B0QQA2504A0-03,fournisseur_11,supplier_11,2,B00,factory_2,usine_2,NA,Speedshop,2014-04-11,42,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lot3_Released,2014-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-30,55,2014-04-18,2014-04-28,2014-05-02,42,0,2014-02-24,2014-05-02,Stock Available,Stock disponible,NA,NA,NA,NA,supplier_11,fournisseur_11,B00,FALSE,FALSE,5,Speedshop,36,NA,0.019180109,8.14305e-4,72,NA,0.012786739,4.07153e-4,devise_2,2014-01-03,-87
15085,PE,ANGLE,programme_2,code_filiere_10,11,NA,NA,1.600200057,NA,magasin_13,2013-12-17,2014-02-04,2013-12-19,FALSE,FALSE,famille_code_filiere_1,AMS-QQ-A-250/4,AMS-QQ-A-250/4,A.3,NA,P2_MSN1,Medium,P0,B,2,144-005,B0QQA2504A0-03,fournisseur_11,supplier_11,1,B00,factory_2,usine_2,NA,Speedshop,2014-04-11,55,36,NA,NA,NA,NA,NA,NA,1,2014-03-03,2014-03-03,Lot3_Released,2014-04-02,2014-03-12,HYDE,2014-04-16,2014-04-16,NA,NA,NA,NA,NA,2014-04-25,55,2014-04-04,2014-04-28,2014-04-28,13,42,2014-02-24,2014-04-29,Stock Available,Stock disponible,NA,2013-12-11,NA,NA,supplier_11,fournisseur_11,B00,FALSE,FALSE,5,Speedshop,36,NA,0.019180109,8.14305e-4,72,NA,0.012786739,4.07153e-4,devise_2,2014-01-03,-84
15085,PE,ANGLE,programme_2,code_filiere_10,11,NA,NA,1.600200057,NA,magasin_13,2013-12-17,2014-02-04,2013-12-19,FALSE,FALSE,famille_code_filiere_1,AMS-QQ-A-250/4,AMS-QQ-A-250/4,A.3,NA,P2_MSN1,Medium,P0,B,2,144-005,B0QQA2504A0-03,fournisseur_11,supplier_11,2,B00,factory_2,usine_2,NA,Speedshop,2014-04-11,42,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lot3_Released,2014-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-30,55,2014-04-04,2014-04-28,2014-05-02,42,0,2014-02-24,2014-05-05,Stock Available,Stock disponible,NA,NA,NA,NA,supplier_11,fournisseur_11,B00,FALSE,FALSE,5,Speedshop,36,NA,0.019180109,8.14305e-4,72,NA,0.012786739,4.07153e-4,devise_2,2014-01-03,-90
15086,PE,"FRAME DOUBLER, STGR 18 FS 833",programme_2,code_filiere_10,1,NA,NA,1.422399998,NA,magasin_13,2013-12-19,2014-01-21,2013-12-20,FALSE,FALSE,famille_code_filiere_1,AMS-QQ-A-250/4,AMS-QQ-A-250/4,A.3,NA,P2_MSN1,Medium,P0,B,2,144-005,B0QQA2504A0-02,fournisseur_11,supplier_11,1,B00,factory_2,usine_2,NA,Speedshop,2014-04-11,5,36,NA,NA,NA,NA,NA,NA,1,2014-01-08,2014-03-03,Lot3_Released,2014-04-07,2014-03-21,HYDE,2014-04-21,NA,NA,NA,NA,NA,NA,2014-04-24,NA,2014-04-09,2014-04-30,2014-04-28,5,0,2014-02-24,2014-04-29,Stock Available,Stock disponible,NA,2014-03-14,NA,NA,supplier_11,fournisseur_11,B00,FALSE,FALSE,5,Speedshop,36,NA,0.019180109,0.001487308,72,NA,0.012786739,7.43654e-4,devise_2,2014-01-03,-98
15088,PE,"FRAME FS813+36,AFT UPPER PANEL, SHEET M",programme_2,code_filiere_6,2,NA,NA,38.09999847,NA,magasin_14,2013-11-08,2013-12-17,2014-04-08,FALSE,FALSE,famille_code_filiere_4,BAMS516-003,BAMS516-003,E5,NA,P2_MSN1,NA,P0,B,2,-,B0BAMS516003K4-07,fournisseur_20,supplier_20,2,B00,factory_1,usine_1,NA,Speedshop,2014-05-09,4,NA,1,2014-05-06,2014-05-06,1,2014-05-07,2014-05-06,1,2014-05-08,2014-05-07,Lot3_Released,2014-05-10,2014-05-07,AMF,2014-05-23,2014-05-19,NA,NA,on site,NA,NA,2014-05-26,1,2014-06-03,2014-05-30,2014-05-30,1,3,2014-06-03,2014-06-11,Stock Available,Stock disponible,NA,2014-05-02,NA,NA,supplier_9,fournisseur_9,B00,FALSE,FALSE,4,Speedshop,40,40,0.030193009,0.074459583,80,80,0.024154407,0.051241914,devise_2,2014-04-09,-176
15088,PE,"FRAME FS813+36,AFT UPPER PANEL, SHEET M",programme_2,code_filiere_6,2,NA,NA,38.09999847,NA,magasin_14,2013-11-08,2013-12-17,2014-04-08,FALSE,FALSE,famille_code_filiere_4,BAMS516-003,BAMS516-003,E5,NA,P2_MSN1,NA,P0,B,2,-,B0BAMS516003K4-07,fournisseur_20,supplier_20,2,B00,factory_1,usine_1,NA,Speedshop,2014-05-09,4,NA,1,2014-05-06,2014-05-06,1,2014-05-07,2014-05-06,1,2014-05-08,2014-05-07,Lot3_Released,2014-05-10,2014-05-07,AMF,2014-05-23,2014-05-19,NA,NA,on site,NA,NA,2014-05-26,1,2014-06-03,2014-05-30,2014-05-30,1,3,2014-06-03,2014-06-11,Stock Available,Stock disponible,NA,2014-05-02,NA,NA,supplier_20,fournisseur_20,B00,FALSE,FALSE,4,Speedshop,30,30,0.126165261,0.018536847,60,60,0.126165261,0.018536847,devise_2,2014-04-18,-176
15088,PE,"FRAME FS813+36,AFT UPPER PANEL, SHEET M",programme_2,code_filiere_6,2,NA,NA,38.09999847,NA,magasin_14,2013-11-08,2013-12-17,2014-04-08,FALSE,FALSE,famille_code_filiere_4,BAMS516-003,BAMS516-003,E5,NA,P2_MSN1,NA,P0,B,2,-,B0BAMS516003K4-07,fournisseur_9,supplier_9,2,B00,factory_1,usine_1,NA,Speedshop,2014-05-14,2,40,100,2014-09-18,2014-09-18,100,2014-09-17,2014-09-18,100,2014-09-18,2014-09-18,Lot3_Released,2014-09-22,2014-09-22,HCL,2014-10-02,2014-10-01,NA,NA,NA,NA,NA,2014-10-09,2,2014-10-08,2014-10-17,2014-10-14,2,0,2014-06-05,2014-10-14,Stock Available,Stock disponible,NA,2014-09-15,2014-10-21,NA,supplier_9,fournisseur_9,B00,FALSE,FALSE,4,Speedshop,40,40,0.030193009,0.074459583,80,80,0.024154407,0.051241914,devise_2,2014-04-09,-301
15088,PE,"FRAME FS813+36,AFT UPPER PANEL, SHEET M",programme_2,code_filiere_6,2,NA,NA,38.09999847,NA,magasin_14,2013-11-08,2013-12-17,2014-04-08,FALSE,FALSE,famille_code_filiere_4,BAMS516-003,BAMS516-003,E5,NA,P2_MSN1,NA,P0,B,2,-,B0BAMS516003K4-07,fournisseur_20,supplier_20,1,B00,factory_1,usine_1,NA,Speedshop,2014-05-09,4,NA,1,2014-05-06,2014-05-06,1,2014-05-07,2014-05-06,1,2014-05-08,2014-05-07,Lot3_Released,2014-05-10,2014-05-07,AMF,2014-05-23,2014-05-23,NA,NA,on site,NA,NA,2014-05-23,3,2014-06-03,2014-05-28,2014-05-30,3,1,2014-06-03,2014-06-02,Stock Available,Stock disponible,NA,2014-05-02,NA,NA,supplier_20,fournisseur_20,B00,FALSE,FALSE,4,Speedshop,30,30,0.126165261,0.018536847,60,60,0.126165261,0.018536847,devise_2,2014-04-18,-167
15088,PE,"FRAME FS813+36,AFT UPPER PANEL, SHEET M",programme_2,code_filiere_6,2,NA,NA,38.09999847,NA,magasin_14,2013-11-08,2013-12-17,2014-04-08,FALSE,FALSE,famille_code_filiere_4,BAMS516-003,BAMS516-003,E5,NA,P2_MSN1,NA,P0,B,2,-,B0BAMS516003K4-07,fournisseur_20,supplier_20,1,B00,factory_1,usine_1,NA,Speedshop,2014-05-09,4,NA,1,2014-05-06,2014-05-06,1,2014-05-07,2014-05-06,1,2014-05-08,2014-05-07,Lot3_Released,2014-05-10,2014-05-07,AMF,2014-05-23,2014-05-23,NA,NA,on site,NA,NA,2014-05-23,3,2014-06-03,2014-05-28,2014-05-30,3,1,2014-06-03,2014-06-02,Stock Available,Stock disponible,NA,2014-05-02,NA,NA,supplier_9,fournisseur_9,B00,FALSE,FALSE,4,Speedshop,40,40,0.030193009,0.074459583,80,80,0.024154407,0.051241914,devise_2,2014-04-09,-167
15088,PE,"FRAME FS813+36,AFT UPPER PANEL, SHEET M",programme_2,code_filiere_6,2,NA,NA,38.09999847,NA,magasin_14,2013-11-08,2013-12-17,2014-04-08,FALSE,FALSE,famille_code_filiere_4,BAMS516-003,BAMS516-003,E5,NA,P2_MSN1,NA,P0,B,2,-,B0BAMS516003K4-07,fournisseur_9,supplier_9,1,B00,factory_1,usine_1,NA,Speedshop,2014-05-14,4,40,NA,NA,NA,100,2014-05-15,2014-05-06,100,2014-05-06,2014-05-06,Lot3_Released,2014-05-30,2014-06-10,HCL,2014-06-03,2014-06-13,NA,NA,NA,NA,NA,2014-06-16,4,2014-06-05,2014-06-16,2014-06-16,2,2,2014-06-05,2014-06-17,Stock Available,Stock disponible,NA,2014-04-25,2014-06-17,NA,supplier_20,fournisseur_20,B00,FALSE,FALSE,4,Speedshop,30,30,0.126165261,0.018536847,60,60,0.126165261,0.018536847,devise_2,2014-04-18,-182
15088,PE,"FRAME FS813+36,AFT UPPER PANEL, SHEET M",programme_2,code_filiere_6,2,NA,NA,38.09999847,NA,magasin_14,2013-11-08,2013-12-17,2014-04-08,FALSE,FALSE,famille_code_filiere_4,BAMS516-003,BAMS516-003,E5,NA,P2_MSN1,NA,P0,B,2,-,B0BAMS516003K4-07,fournisseur_9,supplier_9,1,B00,factory_1,usine_1,NA,Speedshop,2014-05-14,4,40,NA,NA,NA,100,2014-05-15,2014-05-06,100,2014-05-06,2014-05-06,Lot3_Released,2014-05-30,2014-06-10,HCL,2014-06-03,2014-06-13,NA,NA,NA,NA,NA,2014-06-16,4,2014-06-05,2014-06-16,2014-06-16,2,2,2014-06-05,2014-06-17,Stock Available,Stock disponible,NA,2014-04-25,2014-06-17,NA,supplier_9,fournisseur_9,B00,FALSE,FALSE,4,Speedshop,40,40,0.030193009,0.074459583,80,80,0.024154407,0.051241914,devise_2,2014-04-09,-182
15089,PE,"FRAME FS489, FWD UPPER PANEL",programme_2,code_filiere_6,1,NA,NA,38.09999847,NA,magasin_14,2013-11-13,2013-12-13,2014-04-08,FALSE,FALSE,famille_code_filiere_4,BAMS516-003,BAMS516-003,F3,NA,P2_MSN1,NA,P0,B,2,144-005,B0BAMS516003K4-09,fournisseur_9,supplier_9,1,B00,factory_1,usine_1,NA,Speedshop,2014-05-13,2,40,NA,NA,NA,100,2014-05-16,2014-05-07,100,2014-05-07,2014-05-07,Lot3_Released,2014-06-02,2014-06-02,HCL,2014-06-05,2014-06-13,NA,NA,NA,NA,NA,2014-06-16,2,2014-06-05,2014-06-16,2014-06-16,2,0,2014-06-05,2014-06-18,Stock Available,Stock disponible,NA,2014-04-25,2014-06-18,NA,supplier_9,fournisseur_9,B00,FALSE,FALSE,2,Speedshop,40,40,0.030193009,0.074459583,80,80,0.024154407,0.051241914,devise_2,2014-04-09,-187
15090,PE,"FRAME FS609.4, AFT UPPER PANEL, SHEET ME",programme_2,code_filiere_6,1,NA,NA,38.09999847,741201,magasin_14,2013-11-08,2013-12-17,2014-04-08,FALSE,FALSE,famille_code_filiere_4,BAMS516-003,BAMS516-003,E3,NA,P2_MSN1,NA,P0,B,2,-,B0BAMS516003K4-07,fournisseur_9,supplier_9,1,B00,factory_1,usine_1,NA,Speedshop,2014-05-13,2,40,NA,NA,NA,100,2014-05-12,2014-05-01,100,2014-05-12,2014-05-01,Lot3_Released,2014-05-19,2014-05-19,HCL,2014-05-23,NA,NA,NA,NA,NA,NA,2014-06-19,2,2014-05-20,2014-05-28,2014-06-04,2,0,2014-06-05,2014-06-05,Stock Available,Stock disponible,NA,2014-04-25,2014-06-05,NA,supplier_9,fournisseur_9,B00,FALSE,FALSE,2,Speedshop,40,40,0.030193009,0.068763068,80,80,0.024154407,0.049931688,devise_2,2014-04-09,-170
15092,PE,"FRAME FS654.5, AFT UPPER PANEL, SHEET ME",programme_2,code_filiere_6,1,NA,NA,38.09999847,741201,magasin_14,2013-11-08,2013-12-17,2014-04-08,FALSE,FALSE,famille_code_filiere_4,BAMS516-003,BAMS516-003,E2,NA,P2_MSN1,NA,P0,B,2,-,B0BAMS516003K4-07,fournisseur_9,supplier_9,1,B00,factory_1,usine_1,NA,Speedshop,2014-05-13,2,40,NA,NA,NA,100,2014-05-14,2014-05-02,NA,NA,NA,Lot3_Released,2014-05-27,2014-05-27,NA,2014-05-30,NA,NA,NA,NA,NA,NA,2014-05-30,2,2014-05-20,2014-06-04,2014-06-04,2,0,2014-06-05,2014-06-11,Stock Available,Stock disponible,NA,2014-04-25,2014-06-11,NA,supplier_9,fournisseur_9,B00,FALSE,FALSE,2,Speedshop,40,40,0.030193009,0.074897532,80,80,0.024154407,0.049931688,devise_2,2014-04-09,-176
15099,PE,STRINGER RUN-OUT,programme_2,code_filiere_19,1,NA,NA,NA,NA,magasin_14,2013-11-28,2014-03-11,2013-12-02,FALSE,FALSE,famille_code_filiere_3,B0511039BE,AMS-QQ-A-200/11,A3,NA,P2_MSN1,NA,P0,B,2,144-005,B0511039BE,fournisseur_12,supplier_12,1,B00,factory_2,usine_2,NA,Standard,2014-02-18,2,36,100,2014-01-13,2014-01-13,100,2014-01-13,2014-01-13,100,2014-01-13,2014-01-13,Lot3_Released,2014-02-05,2014-03-12,GEB,2014-04-07,2014-03-31,NA,NA,PE,NA,NA,2014-04-01,2,2014-02-26,2014-04-04,2014-04-04,2,0,2014-01-27,2014-05-02,Stock Available,Stock disponible,NA,2014-01-07,2014-05-02,NA,supplier_12,fournisseur_12,B00,FALSE,FALSE,2,Standard,36,36,0.019670745,0.004386204,72,72,0.019670745,0.004386138,devise_2,2013-12-04,-52
15100,PE,STRINGER RUN-OUT,programme_2,code_filiere_19,1,NA,NA,NA,NA,magasin_14,2013-11-28,2014-03-11,2013-12-02,FALSE,FALSE,famille_code_filiere_3,B0511039BE,AMS-QQ-A-200/11,A4,NA,P2_MSN1,NA,P0,B,2,144-005,B0511039BE,fournisseur_12,supplier_12,1,B00,factory_2,usine_2,NA,Standard,2014-02-18,2,36,100,2013-12-18,2014-01-13,100,2013-12-20,2014-01-13,100,2013-12-20,2014-01-13,Lot3_Released,2014-02-05,2014-03-11,GEB,2014-03-27,2014-03-27,NA,NA,PE,NA,NA,2014-03-28,2,2014-02-26,2014-04-04,2014-04-11,2,0,2014-01-27,2014-04-16,Stock Available,Stock disponible,NA,2014-01-07,2014-04-16,NA,supplier_12,fournisseur_12,B00,FALSE,FALSE,2,Standard,36,36,0.019670745,0.004386204,72,72,0.019670745,0.004386138,devise_2,2013-12-04,-36
15107,PE,FLOOR SILL,programme_2,code_filiere_16,1,NA,NA,25.39999962,NA,magasin_13,2013-12-23,2014-01-21,2013-12-30,FALSE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,A4,NA,P2_MSN1,NA,P0,B,2,144-005,B0QQA25012I4-01,fournisseur_12,supplier_12,2,B00,factory_1,usine_1,NA,Speedshop,2014-03-14,1,35,100,2014-01-20,2014-03-12,100,2014-01-20,2014-03-12,100,2014-01-20,2014-03-12,Lot3_Released,2014-02-27,2014-04-08,NMF EUROPA,2014-03-11,NA,NA,NA,PE,NA,NA,2014-05-09,4,2014-04-16,2014-05-12,2014-05-13,4,-3,2014-02-19,2014-05-16,Stock Available,Stock disponible,NA,2014-02-12,2014-05-16,NA,supplier_12,fournisseur_12,B00,FALSE,FALSE,5,Speedshop,35,35,0.060114281,0.008189703,70,70,0.060114281,0.00349469,devise_2,2013-12-31,-115
15107,PE,FLOOR SILL,programme_2,code_filiere_16,1,NA,NA,25.39999962,NA,magasin_13,2013-12-23,2014-01-21,2013-12-30,FALSE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,A4,NA,P2_MSN1,NA,P0,B,2,144-005,B0QQA25012I4-01,fournisseur_12,supplier_12,1,B00,factory_1,usine_1,NA,Speedshop,2014-03-14,5,35,100,2014-01-20,2014-03-12,100,2014-01-20,2014-03-12,100,2014-01-20,2014-03-12,Lot3_Released,2014-02-27,2014-04-08,NMF EUROPA,2014-03-11,NA,NA,NA,PE,NA,NA,2014-05-09,4,2014-04-16,2014-05-12,2014-05-13,4,1,2014-02-19,2014-05-16,Stock Available,Stock disponible,NA,2014-02-12,2014-05-16,NA,supplier_12,fournisseur_12,B00,FALSE,FALSE,5,Speedshop,35,35,0.060114281,0.008189703,70,70,0.060114281,0.00349469,devise_2,2013-12-31,-115
